message_id,label,label_num,message
5359,ham,0,Tell me something. Thats okay.
5360,ham,0,Ok
5361,ham,0,Hmm. Shall i bring a bottle of wine to keep us amused? Just joking! I'll still bring a bottle. Red or white? See you tomorrow
5362,ham,0,This is ur face test ( 1 2 3 4 5 6 7 8 9  &lt;#&gt;  ) select any number i will tell ur face astrology.... am waiting. quick reply...
5363,ham,0,"Hey, iouri gave me your number, I'm wylie, ryan's friend"
5364,ham,0,Yep get with the program. You're slacking.
5365,ham,0,I'm in inside office..still filling forms.don know when they leave me.
5366,ham,0,"I think your mentor is , but not 100 percent sure."
5367,spam,1,Call 09095350301 and send our girls into erotic ecstacy. Just 60p/min. To stop texts call 08712460324 (nat rate)
5368,spam,1,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.
5369,spam,1,A £400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380611
5370,ham,0,Just trying to figure out when I'm suppose to see a couple different people this week. We said we'd get together but I didn't set dates
5371,spam,1,IMPORTANT MESSAGE. This is a final contact attempt. You have important messages waiting out our customer claims dept. Expires 13/4/04. Call 08717507382 NOW!
5372,ham,0,Hi mom we might be back later than  &lt;#&gt; 
5373,spam,1,dating:i have had two of these. Only started after i sent a text to talk sport radio last week. Any connection do you think or coincidence?
5374,ham,0,"Lol, oh you got a friend for the dog ?"
5375,ham,0,"Ok., is any problem to u frm him? Wats matter?"
5376,ham,0,"K I'll head out in a few mins, see you there"
5377,ham,0,Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..
5378,ham,0,I cant pick the phone right now. Pls send a message
5379,ham,0,I don't want you to leave. But i'm barely doing what i can to stay sane. fighting with you constantly isn't helping.
5380,spam,1,The current leading bid is 151. To pause this auction send OUT. Customer Care: 08718726270
5381,spam,1,"Free entry to the gr8prizes wkly comp 4 a chance to win the latest Nokia 8800, PSP or £250 cash every wk.TXT GREAT to 80878 http//www.gr8prizes.com 08715705022"
5382,ham,0,Somebody set up a website where you can play hold em using eve online spacebucks
5383,ham,0,Its sunny in california. The weather's just cool
5384,spam,1,You have 1 new message. Call 0207-083-6089
5385,ham,0,"I can make it up there, squeezed  &lt;#&gt;  bucks out of my dad"
5386,ham,0,Good day to You too.Pray for me.Remove the teeth as its painful maintaining other stuff.
5387,ham,0,How are you babes. Hope your doing ok. I had a shit nights sleep. I fell asleep at 5.Im knackered and im dreading work tonight. What are thou upto tonight. X
5388,ham,0,How do friends help us in problems? They give the most stupid suggestion that Lands us into another problem and helps us forgt the previous problem
5389,ham,0,I'm at work. Please call
5390,ham,0,I will be gentle baby! Soon you will be taking all  &lt;#&gt;  inches deep inside your tight pussy...
5391,ham,0,NOT MUCH NO FIGHTS. IT WAS A GOOD NITE!!
5392,ham,0,Ok.ok ok..then..whats ur todays plan
5393,ham,0,Nt joking seriously i told
5394,ham,0,Watching ajith film ah?
5395,ham,0,Ooooooh I forgot to tell u I can get on yoville on my phone
5396,ham,0,"All done, all handed in. Don't know if mega shop in asda counts as celebration but thats what i'm doing!"
5397,ham,0,I dont know exactly could you ask chechi.
5398,ham,0,Dunno lei shd b driving lor cos i go sch 1 hr oni.
5399,ham,0,As in i want custom officer discount oh.
5400,ham,0,That's necessarily respectful
5401,ham,0,Hi. Hope you had a good day. Have a better night.
5402,ham,0,And he's apparently bffs with carly quick now
5403,ham,0,HARD BUT TRUE: How much you show &amp;  express your love to someone....that much it will hurt when they leave you or you get seperated...!鈥┾??〨ud evening...
5404,ham,0,Babes I think I got ur brolly I left it in English wil bring it in 2mrw 4 u luv Franxx
5405,ham,0,Hi babe its me thanks for coming even though it didnt go that well!i just wanted my bed! Hope to see you soon love and kisses xxx
5406,ham,0,So gd got free ice cream... I oso wan...
5407,ham,0,Pls give her prometazine syrup. 5mls then  &lt;#&gt; mins later feed.
5408,ham,0,So how many days since then?
5409,ham,0,Dear are you angry i was busy dear
5410,ham,0,Yup he msg me: is tat yijue? Then i tot it's my group mate cos we meeting today mah... I'm askin if ü leaving earlier or wat mah cos mayb ü haf to walk v far...
5411,ham,0,... Are you in the pub?
5412,ham,0,There is a first time for everything :)
5413,ham,0,"Daddy, shu shu is looking 4 u... U wan me 2 tell him u're not in singapore or wat?"
5414,ham,0,I ask if u meeting da ge tmr nite...
5415,ham,0,Gr8. So how do you handle the victoria island traffic. Plus when's the album due
5416,ham,0,Nite nite pocay wocay luv u more than n e thing 4eva I promise ring u 2morrowxxxx
5417,ham,0,East coast
5418,ham,0,You should get more chicken broth if you want ramen unless there's some I don't know about
5419,ham,0,My slave! I want you to take 2 or 3 pictures of yourself today in bright light on your cell phone! Bright light!
5420,ham,0,Nope. I just forgot. Will show next week
5421,ham,0,So how are you really. What are you up to. How's the masters. And so on.
5422,ham,0,I'm at bruce &amp; fowler now but I'm in my mom's car so I can't park (long story)
5423,ham,0,I dont know oh. Hopefully this month.
5424,ham,0,"Hi elaine, is today's meeting confirmed?"
5425,ham,0,Ok k..sry i knw 2 siva..tats y i askd..
5426,ham,0,"Sorry, I'll call later"
5427,ham,0,U horrible gal... U knew dat i was going out wif him yest n u still come n ask me...
5428,ham,0,Otherwise had part time job na-tuition..
5429,ham,0,Oh yeah! And my diet just flew out the window
5430,spam,1,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.
5431,ham,0,You didnt complete your gist oh.
5432,ham,0,"Er yeah, i will b there at 15:26, sorry! Just tell me which pub/cafe to sit in and come wen u can"
5433,ham,0,"If you can make it any time tonight or whenever you can it's cool, just text me whenever you're around"
5434,ham,0,If I was I wasn't paying attention
5435,ham,0,Thanx a lot 4 ur help!
5436,ham,0,You're gonna have to be way more specific than that
5437,ham,0,Jesus armand really is trying to tell everybody he can find
5438,ham,0,I'm wif him now buying tix lar...
5439,ham,0,Mode men or have you left.
5440,ham,0,Am slow in using biola's fne
5441,ham,0,"""What are youdoing later? Sar xxx"""
5442,ham,0,Hey i've booked the 2 lessons on sun liao...
5443,ham,0,Thank you. do you generally date the brothas?
5444,ham,0,"By the way, make sure u get train to worc foregate street not shrub hill. Have fun night x"
5445,ham,0,"I thought i'd get him a watch, just cos thats the kind of thing u get4an18th. And he loves so much!"
5446,spam,1,You have won a guaranteed 32000 award or maybe even £1000 cash to claim ur award call free on 0800 ..... (18+). Its a legitimat efreefone number wat do u think???
5447,ham,0,Good morning. At the repair shop--the ONLY reason i'm up at this hour.
5448,ham,0,"And that's fine, I got enough bud to last most of the night at least"
5449,ham,0,I am back. Good journey! Let me know if you need any of the receipts. Shall i tell you like the pendent?
5450,ham,0,So that takes away some money worries
5451,ham,0,"aight we can pick some up, you open before tonight?"
5452,spam,1,"Latest News! Police station toilet stolen, cops have nothing to go on!"
5453,ham,0,Sac needs to carry on:)
5454,ham,0,Just sing HU. I think its also important to find someone female that know the place well preferably a citizen that is also smart to help you navigate through. Even things like choosing a phone plan require guidance. When in doubt ask especially girls.
5455,ham,0,What???? Hello wats talks email address?
5456,ham,0,Except theres a chick with huge boobs.
5457,ham,0,Im just wondering what your doing right now?
5458,ham,0,Wishing you a beautiful day. Each moment revealing even more things to keep you smiling. Do enjoy it.
5459,spam,1,"""For the most sparkling shopping breaks from 45 per person; call 0121 2025050 or visit www.shortbreaks.org.uk"""
5460,ham,0,Arun can u transfr me d amt
5461,ham,0,"Sorry, I'll call later"
5462,ham,0,If you hear a loud scream in about &lt;#&gt; minutes its cause my Gyno will be shoving things up me that don't belong :/
5463,spam,1,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906
5464,ham,0,Ok i thk i got it. Then u wan me 2 come now or wat?
5465,spam,1,Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop www.gamb.tv
5466,ham,0,U GOIN OUT 2NITE?
5467,ham,0,I will treasure every moment we spend together...
5468,ham,0,Shall I bring us a bottle of wine to keep us amused? Only joking! I‘ll bring one anyway
5469,spam,1,http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=true¡C C Ringtone¡
5470,spam,1,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth £33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk
5471,spam,1,"URGENT! Last weekend's draw shows that you have won £1000 cash or a Spanish holiday! CALL NOW 09050000332 to claim. T&C: RSTM, SW7 3SS. 150ppm"
5472,ham,0,Ok lor.
5473,ham,0,I thought slide is enough.
5474,ham,0,Yup
5475,ham,0,Well obviously not because all the people in my cool college life went home ;_;
5476,ham,0,Ok lor ü reaching then message me.
5477,ham,0,Where's mummy's boy ? Is he being good or bad ? Is he being positive or negative ? Why is mummy being made to wait? Hmmmm?
5478,ham,0,Dhoni have luck to win some big title.so we will win:)
5479,ham,0,Yes princess! I want to please you every night. Your wish is my command...
5480,ham,0,What Today-sunday..sunday is holiday..so no work..
5481,ham,0,No probably  &lt;#&gt; %.
5482,ham,0,Really do hope the work doesnt get stressful. Have a gr8 day.
5483,ham,0,Have you seen who's back at Holby?!
5484,ham,0,Shall call now dear having food
5485,spam,1,URGENT We are trying to contact you Last weekends draw shows u have won a £1000 prize GUARANTEED Call 09064017295 Claim code K52 Valid 12hrs 150p pm
5486,ham,0,So li hai... Me bored now da lecturer repeating last weeks stuff waste time... 
5487,ham,0,", ,  and  picking them up from various points | going 2 yeovil | and they will do the motor project 4 3 hours | and then u take them home. || 12 2 5.30 max. || Very easy"
5488,ham,0,Also fuck you and your family for going to rhode island or wherever the fuck and leaving me all alone the week I have a new bong &gt;:(
5489,ham,0,Ofcourse I also upload some songs
5490,spam,1,2p per min to call Germany 08448350055 from your BT line. Just 2p per min. Check PlanetTalkInstant.com for info & T's & C's. Text stop to opt out
5491,ham,0,K. I will sent it again
5492,ham,0,Oh thanks a lot..i already bought 2 eggs ..
5493,ham,0,K. I will sent it again
5494,ham,0,U studying in sch or going home? Anyway i'll b going 2 sch later.
5495,spam,1,Marvel Mobile Play the official Ultimate Spider-man game (£4.50) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper
5496,ham,0,I think if he rule tamilnadu..then its very tough for our people.
5497,ham,0,"Cool, we shall go and see, have to go to tip anyway. Are you at home, got something to drop in later? So lets go to town tonight! Maybe mum can take us in."
5498,ham,0,"Good afternoon, my love ... How goes your day ? How did you sleep ? I hope your well, my boytoy ... I think of you ..."
5499,ham,0,Yes... I trust u to buy new stuff ASAP so I can try it out
5500,spam,1,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE"
5501,ham,0,Why did I wake up on my own &gt;:(
5502,ham,0,Now get step 2 outta the way. Congrats again.
5503,ham,0,Love has one law; Make happy the person you love. In the same way friendship has one law; Never make ur friend feel alone until you are alive.... Gud night
5504,spam,1,PRIVATE! Your 2003 Account Statement for 07808247860 shows 800 un-redeemed S. I. M. points. Call 08719899229 Identifier Code: 40411 Expires 06/11/04
5505,ham,0,Apo all other are mokka players only
5506,ham,0,"Perhaps * is much easy give your account identification, so i will tomorrow at UNI"
5507,ham,0,Wait . I will msg after  &lt;#&gt;  min.
5508,ham,0,What i told before i tell. Stupid hear after i wont tell anything to you. You dad called to my brother and spoken. Not with me.
5509,ham,0,God's love has no limit. God's grace has no measure. God's power has no boundaries. May u have God's endless blessings always in ur life...!! Gud ni8
5510,ham,0,I want to be inside you every night...
5511,ham,0,"Machan you go to gym tomorrow,  i wil come late goodnight."
5512,ham,0,Lol they were mad at first but then they woke up and gave in.
5513,ham,0,I went to project centre
5514,ham,0,"It‘s reassuring, in this crazy world."
5515,ham,0,"Just making dinner, you ?"
5516,ham,0,Yes. Please leave at  &lt;#&gt; . So that at  &lt;#&gt;  we can leave
5517,ham,0,Oh... Okie lor...We go on sat... 
5518,ham,0,You are a great role model. You are giving so much and i really wish each day for a miracle but God as a reason for everything and i must say i wish i knew why but i dont. I've looked up to you since i was young and i still do. Have a great day.
5519,ham,0,"Ya, i'm referin to mei's ex wat... No ah, waitin 4 u to treat, somebody shld b rich liao...So gd, den u dun have to work frm tmr onwards..."
5520,ham,0,Miles and smiles r made frm same letters but do u know d difference..? smile on ur face keeps me happy even though I am miles away from u.. :-)keep smiling.. Good nyt
5521,ham,0,"By the way, i've put a skip right outside the front of the house so you can see which house it is. Just pull up before it."
